0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.9757996543164358,0.02844254964973241,0.99965526331376,0.869210427730123,0.9780309812861061,0.00031803088832682466,0.4444444444444444,0.9529513385959041,0.04504294689581366,0.004167863134014203,0.0014750524316401654,0.00014443958579316376,0.001687877488885807,6.558036753930688e-05,0.0006462188743232252,0.0008752861362033871,0.8128448764592008,0.09736323700493434,114.19325884278953,155.24851433344887,159.72093648520922,113.16981218136337,160.28303109479296,163.0252706018598
0.9759263542093805,0.028564813302718126,0.9996519264795315,0.8692958076085746,0.9780249960290863,0.00031803088832682466,0.4444444444444444,0.9529528151703023,0.04504294689581366,0.004167863134014203,0.0014750524316401654,0.00014443958579316376,0.001687877488885807,6.558036753930688e-05,0.0006462188743232252,0.0008752861362033871,0.8128448764592008,0.09736323700493434,114.17636215751777,155.26621279584646,159.70052782490131,113.18864229921157,160.2943617910689,163.05002551510697
0.9760193669701488,0.02843451074709112,0.9996617284300778,0.8691593259181469,0.9778941777419294,0.0003573432685141519,0.44444018637379484,0.9529523903844437,0.0446818207034716,0.004673450736608698,0.0009337017862624227,0.00048386662399562807,0.0015682766328665558,0.00013250261238268777,0.00048722541676990416,0.0015682766328665558,0.8128448764592008,0.0944152684246587,114.17099524085504,155.26499490955433,159.71725114476897,113.14759524437522,160.24917590261563,163.0405803489316
0.9760773654794748,0.028776628138691685,0.9997169947469887,0.8692222357885055,0.9778304036397609,0.00046960516048844334,0.4443338404838058,0.952952920192369,0.04539047814322359,0.005501208214671894,0.001499003555706866,0.0011998053101010518,0.001840306192892685,6.859396385468164e-05,0.0013812072246640775,0.0011053296819144537,0.9200635507599653,0.10499719377132576,114.1618205649536,155.2618756934046,159.70716011454573,113.146331678945,160.27368447468731,163.0401478870272
0.9761618589538464,0.02874770361937561,0.9997808117016103,0.8692416868686493,0.9777026071495896,0.0005169523876137473,0.4441859244873096,0.9529539848880235,0.044702232245637415,0.005680860935421806,0.0016546501740870912,0.0006165764084256543,0.002077007985061428,6.0019718372860386e-05,0.0016167682859076441,0.001385166101613402,0.8128448764592008,0.10919150399948663,114.16594145731081,155.23606913559817,159.70984934447657,113.15549889639814,160.3061043997426,163.03487946939072
0.9762240331065446,0.02869542255255618,0.999855681919614,0.8693113748435468,0.9775016871949516,0.0006038032026116971,0.44401062795484375,0.9529547385042246,0.04654282619802965,0.006915839953248822,0.0014828056999793024,0.0010559358086094427,0.0020770079850611876,8.359889344787815e-05,0.0016520726610111,0.0013984052422771078,0.9663150477009493,0.11627478385032672,114.15635002622463,155.24294272224236,159.71636536040296,113.13546050827952,160.32292472456356,163.02627560738853
0.9763242294013438,0.028662416770945297,0.999922001499907,0.8693979994232282,0.9773470185096397,0.0005374510764974893,0.443831273695389,0.9529557986093432,0.04637212017662261,0.006253677931585813,0.001296567836066822,0.001179344279509943,0.0017359477759489352,0.00022306431488156283,0.0014319904468860709,0.0010868206255862374,0.9570324943900016,0.11153248170706324,114.1432382138133,155.24438226530145,159.72286885540424,113.12977662245494,160.3509375385961,163.02052693439282
0.9764166065340448,0.028845006840636102,0.9999716369090571,0.8694265235492492,0.9772375984710554,0.0004548420038046358,0.4436997616715093,0.9529566129683674,0.046809051490928406,0.005520362643773303,0.0010782832080514803,0.001199805310100368,0.0018014781437542464,2.572273644550097e-05,0.0011779371964778522,0.0010448051625831169,0.9074801116247868,0.10270088060190778,114.12958553750852,155.25049334224622,159.72657294080486,113.1229208304364,160.3545246644985,163.01890461914212
0.9765432992763367,0.028805872805471373,1.0,0.8693764099901411,0.9772164673620284,0.0003634510028072386,0.4436108307978235,0.9529576713073836,0.04633884593747647,0.005019543992225218,0.0011202599140336471,0.0005296118145754906,0.001510297588080561,2.143561370459034e-05,0.0007180642644184457,0.0008356356946871274,0.903452673675368,0.08591195152670922,114.11714268174978,155.22210875026565,159.72838272980312,113.11636398391785,160.36587064638235,163.01399264356903
0.9767008114341398,0.028794525502641444,0.9999972888221893,0.8693654289402766,0.9771908283792365,0.0002974251085461919,0.44357626100022546,0.9529583527147358,0.04554935777589338,0.00458971880364419,0.001036713477151725,0.0007157496040798689,0.0016177520192794358,0.00013250261238268178,0.00023873538855395232,0.0008750631087597393,0.9125088545091883,0.0718162691432916,114.10444146382595,155.22368329236593,159.73042468155774,113.10836480627484,160.3605625473281,163.0117727013813
0.9768284369908143,0.02875695795751506,0.9999995828957214,0.869372447956285,0.9771664855940634,0.00030706938668486976,0.44357657232926334,0.9529588929686771,0.04579019640082751,0.004647491541044146,0.0009562038270741082,0.0007896617820998166,0.0016566883979082397,5.573259563191258e-05,8.788601618880738e-05,0.0009173813175030212,0.9200093304895459,0.07312452057323418,114.09451641967317,155.21473119208716,159.73299943697668,113.10103405498339,160.37190111304977,163.0107255223279
0.976961158274273,0.028927724894712115,0.9999947861965178,0.8693509146188896,0.9771630015821688,0.00028962724799608107,0.44356151578177105,0.9529590687226195,0.045866429641536414,0.004202610305763159,0.0008751778645776077,0.000722197928966821,0.0016960977200848096,2.7450979531212154e-05,6.645040248423563e-05,0.0009068608683943616,0.9148518179318537,0.06452670344329516,114.08790983926558,155.21615064363746,159.7285724517357,113.09361419425466,160.363160326785,163.00908533402475
0.9770867722169126,0.028906755035660273,0.9999920750187071,0.8693825308700014,0.977161643750062,0.00027345119992789853,0.4435438637219727,0.9529592849575036,0.0454965537553455,0.0036443019219680904,0.0008479389914183977,0.0008679738879740969,0.0016177520192802314,2.1435613704646115e-06,3.0009859186411603e-05,0.0009321472152203729,0.915173962209739,0.061634898770851154,114.08196343534084,155.23223114462405,159.7306941056487,113.08614799348337,160.3578293511764,163.00567090315306
0.9772065425279028,0.028882699694262673,0.9999899894973142,0.8693281596671945,0.977187505819249,0.0002916529334119412,0.44353770359781847,0.9529594719521836,0.045738553345718476,0.003380484568091123,0.0009393738842986998,0.0007703444575643196,0.0016960977200848096,8.574245481839854e-06,0.00021580883628027258,0.0009249158166184235,0.923155161786233,0.07710777950969464,114.07243985195676,155.2199642372319,159.73190381228738,113.06295969392791,160.3516100496142,162.99822393858312
0.977328649517882,0.028810079755929606,0.9999920750187071,0.8693257406449925,0.977210288733611,0.0002925774063724952,0.4435344433563965,0.952959624276759,0.045694643082768376,0.0033706835314548864,0.0008989456144486249,0.0009495979760042829,0.001522526917994256,1.5004929593215097e-05,6.430684111375242e-06,0.000927046835249452,0.9545379103097813,0.0735499821214852,114.07043762980888,155.23562469309806,159.73660273468292,113.05883474459011,160.33512712619938,162.9903115667039
0.977445465888882,0.02854547210670553,0.999992700675125,0.8693916896782654,0.9772351609718402,0.0003042078954089685,0.4435404791587593,0.9529597363256241,0.045913434269967635,0.003582020889066772,0.0008707335890343196,0.0008666375147599849,0.0015225269179941505,1.2861368222750484e-05,6.430684111375242e-06,0.0008959366622828008,0.8836108003257067,0.0716065927136215,114.0654820875073,155.24672881271627,159.7420183341864,113.05491141188702,160.34644567789397,162.97670266994322
0.977552852315148,0.028482371781177705,0.9999920750187071,0.869387285952115,0.9772366253162142,0.0002780519856542343,0.4435424450593162,0.9529599203836403,0.04572586710409996,0.003536049356611867,0.0009185780122974994,0.0010337498089890416,0.0014769295891385239,0.00021569170222318792,2.7450979531241193e-05,0.0009415047742978369,0.8786152488332788,0.06825749971452104,114.06137872090856,155.23733202254635,159.7479725816757,113.05202220390977,160.35434520117275,162.96703268399722
0.9777027480325945,0.028401644481218118,0.9999854013502499,0.8694624996084639,0.9772358289209833,0.00028586038546130565,0.44353868212358366,0.952959987433917,0.045836816420456034,0.004024588197767505,0.0009127058824284347,0.0010765891082524196,0.0013962493293358095,0.00021552121176894338,6.575529547753388e-05,0.0009273144140955859,0.8778555053848665,0.08208953573807001,114.0787907910484,155.26278263452025,159.75415676804886,113.05069938826864,160.35446723235748,162.9602388786755
0.9778133132045541,0.028517879117069406,0.9999770592646785,0.8695955634163919,0.9772337245415843,0.0002847012087188206,0.4435300439893558,0.952959913288247,0.04597248262396845,0.00419708406878141,0.0008510736146161019,0.0010592236291513152,0.0014314992081589737,2.1860122513125385e-05,0.00022931097796014704,0.0009340210639913584,0.8917270657181617,0.06954495417120773,114.07952528470891,155.27658244773363,159.75751769036648,113.03207521205066,160.3859091138396,162.95690900017738
0.9779015021252949,0.028420855727230812,0.9999651717927392,0.8696289101234911,0.9771889426787244,0.0002656630839587976,0.4435178921907244,0.9529599022271037,0.04605136051914378,0.003928207392520443,0.0006158718303753393,0.001163513437031978,0.001299956272140144,3.1866330697356905e-05,9.860382304109324e-05,0.0009238011409395458,0.9521313107964154,0.06607652814932771,114.08128701690343,155.29124129350083,159.760581144006,113.02883447549748,160.38258814848612,162.954424877189
0.9780171434768479,0.02839136937046987,0.9999564126028891,0.8696654503620852,0.9771875728957329,0.00023350760729051772,0.44351097316229926,0.9529600042731137,0.045401548150880704,0.003548299929059856,0.0005520452304635778,0.0010592236291513152,0.0012963849569519786,2.3579175075036356e-05,6.982221369452895e-05,0.0008833532197887352,0.9307016733186038,0.0606024444884154,114.0996390530941,155.3000776165702,159.76094269844322,113.02450687606728,160.38617550653876,162.95212218780057
0.9781297366465174,0.02832557822572592,0.9999499474865713,0.8696029506026783,0.9771870801939555,0.0002814470346982675,0.44350537771513143,0.9529600850871629,0.045880362736025235,0.004149341382386934,0.0005822571082811764,0.0011555166863469804,0.001296384956952475,0.0002162873604891154,4.7158350150091306e-05,0.0009194631162372959,0.9404625999878198,0.06461770094116562,114.10499833577468,155.29881014311124,159.7633006104678,113.0219703742712,160.36619306179938,162.94653850763117
0.9782251047820455,0.028447253341258583,0.9999476534130392,0.8697494077994765,0.9771603387724882,0.00028665495773995945,0.4434973613971596,0.9529602547294524,0.04590463877786231,0.004178582524380773,0.0004964747790421473,0.0012075087941190426,0.0012075087941193488,4.3720245026214306e-05,3.2153420556894806e-05,0.0009056315955893967,0.9290765985539929,0.07355619107363066,114.12835573116848,155.31720361156957,159.7641273991337,113.00095101002374,160.39759504025244,162.95296919638426
0.9783300688985549,0.028396206774359285,0.9999470277566214,0.8697317911704682,0.9771384821166096,0.0002786477663040783,0.4434913134199802,0.9529603817005375,0.04564629486287279,0.004023173946253086,0.000513685817745001,0.0012518097435427228,0.0011073701577491478,1.5004929593215097e-05,4.793148938292336e-05,0.0008846924629844516,0.9213838548816066,0.06821962000480478,114.13395969815215,155.31108669723793,159.7650231251928,112.99415596848544,160.39772230072126,162.94997272941814
0.978446751022114,0.02833376230715484,0.9999497389344321,0.869806919668495,0.9772062462264217,0.0002696681114066726,0.4434908147582496,0.952960632510974,0.04592778568716122,0.003964996357617608,0.0006665257922286563,0.0013412070890170761,0.0012075087941190426,3.0009859186430193e-05,2.1542525159369938e-05,0.0009557684561760444,0.9264672241953148,0.06761270028623284,114.1424492422557,155.32333611635124,159.76676561859688,112.98766218529055,160.41101657093702,162.9441124859944
0.9785675973212925,0.028522374099788327,0.9999524501122428,0.8699302081414689,0.9771864601293259,0.0002589752787474239,0.44349918928708576,0.9529607795794015,0.04574919030644135,0.0038758606043878055,0.0005644933381436389,0.0012518097435423117,0.0010765891082533158,4.50147887796267e-05,0.0002192728126583234,0.0008731495694233604,0.9156309004008191,0.06550564563440413,114.14827710021702,155.33298957247646,159.76237822971655,112.98373196395326,160.44328119562297,162.94517629400698
0.9786514844804143,0.028464619679860047,0.9999509902472677,0.8699711160523667,0.9771415342637342,0.00025580006844402924,0.44350136848117777,0.9529607411615002,0.04601136033198368,0.0038020865488271978,0.000568555565186894,0.0013412070890173882,0.0010337498089887458,2.143561370459034e-05,5.6265934057868206e-05,0.0008906088367523002,0.904700407877719,0.07512963620113554,114.15530586618272,155.34684982582098,159.7605349982944,112.98180930781017,160.4433296319837,162.93766385831174
0.9787388541028458,0.028441456336582915,0.9999511987994071,0.8699419002769511,0.9771186440908165,0.0002149252978050844,0.4434947231839712,0.9529607064522763,0.045805683759174556,0.0032479368538900983,0.0005991507150148034,0.0012518097435423117,0.0009495979760039951,4.287122740918068e-05,0.00021924137794916517,0.0008255278948298649,0.8977318890410958,0.06686563442478902,114.16143825742421,155.32025561670474,159.75921783076785,112.9795833599613,160.45999047745863,162.93815897385218
0.9788266406989479,0.028356452612272882,0.9999434823702534,0.8699664089027042,0.977115995149794,0.00020618006457610765,0.44348941182321117,0.9529608764065526,0.045674631880557495,0.0029803581265138643,0.0006017391994904009,0.0012518097435423117,0.0008184909861624863,4.287122740929223e-06,8.640972133965749e-05,0.0007763627736392992,0.9118969635021117,0.07297200850035404,114.1677586823033,155.3294849589267,159.7618150180627,112.96248629444852,160.45909406799268,162.93438634468018
0.9789247796261363,0.028301604539795744,0.9999372258060749,0.8700441445087082,0.9771111499565811,0.00020644668660059842,0.4434863429050642,0.952960990594552,0.04605161822648144,0.002880688819850659,0.0004815607964361703,0.0012518097435423117,0.0009084268847313866,0.00021542525159341813,9.094360685650617e-05,0.0008100887356026369,0.9021540962196543,0.06712988007611947,114.17408273874814,155.33927330652807,159.76136823390075,112.96278045614687,160.4757358264327,162.92914445847398
0.9790119397143426,0.028299148861567737,0.9999255468862749,0.8700363296348024,0.9771068806687944,0.0001855225863078106,0.443485797931295,0.9529610178977497,0.04523180760093671,0.002835688172426849,0.0003916125973786123,0.001203663214944813,0.000908426884730395,2.143561370459034e-05,0.00010752049133949178,0.000792033787378203,0.9238188430085047,0.06176043213064045,114.18210028295364,155.3433951903882,159.761299871795,112.96150203251287,160.4689568854446,162.9259256636094
0.979082653748077,0.028224208563619745,0.9999140765186141,0.8700982773872458,0.977095960909912,0.00021344888637041026,0.4434631961707674,0.9529610243174824,0.046152224166048146,0.0029005260399855683,0.00042800954624207927,0.0013412070890170761,0.0009495979760036054,3.864360216645149e-05,8.838129945396795e-05,0.0008590518993827556,0.9209279130736882,0.06543004423415519,114.17406572950395,155.34777121383627,159.76838325185855,112.95886616619669,160.4856430978273,162.92187897639093
0.9791752167480595,0.02821952112303201,0.9999092798194106,0.8701420381898519,0.9771133415090298,0.00017355794763162982,0.4434457338425892,0.9529610050037393,0.04577115637852895,0.002229470632737942,0.00035230299755726957,0.001203663214944813,0.0009084268847313866,0.00021462391496037246,3.858410466825145e-05,0.0007920337873785748,0.9062526979724723,0.06069936772521095,114.18125250283457,155.3571356551885,159.76952276586897,112.95561132195205,160.4911573293612,162.9176246637354
0.9792557312961571,0.028218981735305834,0.9999015633902569,0.8701462309368999,0.9771107758431998,0.00016998821820181833,0.44344433199622496,0.9529610034030692,0.04574736830267587,0.002230034032156149,0.00032867211640014,0.0012518097435423117,0.0008283441989545082,1.5004929593215097e-05,6.430684111377102e-05,0.0007800577284363074,0.8916124677388605,0.05402518997403786,114.18707357460939,155.34189717731869,159.77009613967203,112.9531392984128,160.5078213412273,162.91596265786737
0.9792883377289185,0.028137080278324032,0.9998946811696605,0.8701539969371117,0.9770206203121516,0.00016402659623574112,0.4434390268268746,0.952960902219422,0.046012424788377713,0.002036881339459917,0.00029817671498283047,0.0011555166863466465,0.0007520728187539921,2.143561370459034e-05,4.9301911520537335e-05,0.0007153460644127395,0.8465425524012123,0.06623640511698596,114.1965634069169,155.3401827811401,159.77377436393655,112.95408863376728,160.5121761774779,162.91115397992405
0.9793416709964922,0.02813869106054566,0.9998884246054819,0.8701252028077409,0.9769992262511371,0.00013644892204031834,0.4434360910645124,0.9529607903141047,0.045642330231143925,0.001605574829651578,0.0004487241543299404,0.0011555166863469804,0.0006808947372409722,2.499800646957273e-05,0.00022148290160882634,0.0006886542838454823,0.8459814932999353,0.05858525039106963,114.20274777246578,155.32494614727474,159.77560746434233,112.95520870171737,160.51762280735716,162.90851848215317
0.9794075052254039,0.028117296129062386,0.9998779969985176,0.8701616192615231,0.9770429490065612,0.00015523435545888346,0.44343165656301736,0.9529606574676327,0.04577531255992628,0.0019849575542181586,0.0004979370362376142,0.0012591951158401064,0.00033702570018449417,5.18015011729567e-05,0.00022363006420792966,0.0012591951158401064,0.8256891039918752,0.06732446378974404,114.21411297869605,155.3374010028906,159.77698977715477,112.95743501737675,160.51754954602725,162.90603218172214
0.9794741800732721,0.028096093414750528,0.9998761200292641,0.8701973159141303,0.9770403647070374,0.00013915002910799764,0.443428149090023,0.9529605339203534,0.04575642321692643,0.001548931257684649,0.00045845405250449203,0.0011555166863466465,0.00038517222878232683,0.0002148806678168587,4.287122740910631e-06,0.0011555166863466465,0.8213812290180853,0.0620098016753646,114.22100110360662,155.321743144508,159.78021645591707,112.96139920339151,160.5453442662963,162.90551494353758
0.9795324968924253,0.027901842961322528,0.9998706976736426,0.8702770867574126,0.9770371427740802,0.00013477072482376726,0.44342050272699934,0.9529605161952267,0.04571997715999398,0.00162592408885247,0.0003048378650174437,0.0012518097435422087,0.0005614801843153393,3.429698192734082e-05,3.0314535618835388e-05,0.0006799837229465805,0.8502872320906197,0.05917372873929155,114.24754726693506,155.3434869782003,159.7871594328991,112.97947857134808,160.55072251931995,162.90319757614307
0.9795567062715758,0.027888731206001945,0.9998709062257819,0.8701626347141851,0.9770147004634928,0.00013964170941796448,0.4434049786926375,0.9529605202349428,0.0458082940860815,0.0018172398380721857,0.0002089093430533973,0.001107370157748814,0.00028887917158699567,1.0717806852285874e-05,1.2861368222750484e-05,0.001107370157748814,0.8415525428210251,0.06382958253522497,114.24107610608277,155.31581575188628,159.78434292833686,112.98291260492769,160.53948005093665,162.89415132465473
0.9796020294434121,0.027898004029149954,0.9998700720172248,0.8701215162874945,0.977014550506176,0.00011948821773232317,0.4433966070700063,0.9529605230927098,0.045981613320867656,0.0014036329519256621,0.00015845616495172954,0.0012518097435427228,0.0002888791715866616,4.9996012939177345e-05,1.7148490963661117e-05,0.0012518097435427228,0.8346336080463136,0.0404754445024358,114.25253075079299,155.30188341161676,159.7849865439901,112.98554881730193,160.53943212613137,162.89149093437186
0.9796453406471358,0.02791741270289104,0.9998654838701604,0.8701138906683805,0.9770573680382584,9.862610736371804e-05,0.4433956191674204,0.9529605267265275,0.0455625100278759,0.0011111612122145103,6.068971467176652e-05,0.0010592236291513152,0.000240732642988829,2.5722736445519563e-05,2.1435613704571747e-05,0.0010592236291513152,0.7993061759234336,0.05710632909524027,114.26287421864315,155.3105346089074,159.78248983452355,112.9871362934706,160.52818821834197,162.89151324953056
0.9796470345678144,0.02787525985866616,0.9998642325573247,0.8700550994391949,0.9770121800101627,0.00011131108457396347,0.4433941165596694,0.9529604276010503,0.046202853001458745,0.0009076410409332396,1.0381867372691344e-05,0.001163513437032282,0.000240732642988829,2.154252515933294e-05,1.0717806852304466e-05,0.001163513437032282,0.8174990329267552,0.056246290474241886,114.27204988887108,155.2905455909843,159.78246108270912,112.98730020139921,160.52818821834197,162.8889871029769
0.9796747928976649,0.027888534693735714,0.9998625641402105,0.8701086982950965,0.9770543940251155,7.32991163721999e-05,0.4433934557567,0.9529603833832191,0.04577983074864221,0.0005652956796338417,0.00021087751464495683,0.0010337498089887458,0.0005026645159013998,2.154252515933294e-05,1.9292052334125726e-05,0.0005761553718338046,0.8337472430111269,0.05280457530362124,114.28395781923166,155.30331410142466,159.7806116051266,112.98818836935502,160.53364331890816,162.88900943665647
0.9797001075870515,0.027919313761475353,0.9998617299316533,0.8700918990608044,0.9770540323766196,6.69593709906009e-05,0.4433923535703237,0.9529603774306553,0.045416291206842624,0.0004739379969738636,0.00010542109842535754,0.0009495979760033175,4.8146528597832616e-05,1.0717806852304466e-05,2.8838668799996023e-05,0.0009495979760033175,0.8366137087408527,0.040397748391152795,114.29171397838103,155.29762780767064,159.779364811237,112.98843424625511,160.53361787300284,162.89051829698846
0.9797105201884159,0.027902067031848686,0.9998652753180212,0.870037472969218,0.9771209198097094,9.808923298777618e-05,0.44339251184294476,0.952960336243712,0.045790514124990266,0.0009593754222955192,0.0002743230622813051,0.000991397702030892,4.8146528597832616e-05,4.602421445123002e-05,4.287122740929223e-06,0.000991397702030892,0.8231266460598932,0.06236597899032359,114.30041585780565,155.2903423152891,159.77915991441301,112.98981838127641,160.52239849424498,162.8885433911151
0.9797152268300011,0.028103915457775734,0.9998656924222997,0.8700667663466135,0.9771022974526289,7.559612541172258e-05,0.44339962773022457,0.9529603858898184,0.045701945756171015,0.00045350498488815354,0.00035490459157722266,0.0007703444575646537,0.00048146528597698985,1.9292052334125726e-05,0.00021594718552502855,0.00046942865382811636,0.8141724213118761,0.04397245752981936,114.312126310968,155.28367405526308,159.77478958037875,112.99134146461247,160.53902650258553,162.88752674383494
0.9797447536628431,0.02811385395341212,0.999870280569364,0.8699606500012902,0.9771454383805644,9.08257585721053e-05,0.4434148039110978,0.9529602985415838,0.04555814309235183,0.00109196978100118,0.00013638359292233873,0.0008679738879739579,9.629305719566523e-05,4.602421445124734e-05,2.2379437728269945e-05,0.0008679738879739579,0.7987916382016348,0.05678839315921254,114.30643322934361,155.27115952951607,159.7820525516144,112.99089368698544,160.5154614709226,162.88891839046877
0.9797466955099011,0.028123459861880078,0.9998738259557319,0.8699214592477048,0.9771680610492539,7.616148809126221e-05,0.4434245699157135,0.9529602009553276,0.045884686054112514,0.0003429387305980771,0.0002708009600403354,0.0009925661145779399,0.0004814652859783262,3.186633069734315e-05,2.4998006469604617e-05,0.0005527617752085998,0.7903570043281931,0.05860857192002912,114.3155665206086,155.27335950019562,159.78468341127606,112.99269464642484,160.49993664402402,162.88373447412272
0.9797602256481985,0.028139479303128483,0.9998757029249855,0.8700075789625137,0.9772096804616495,7.793054527434507e-05,0.4434255578182994,0.9529601553094225,0.045600163788272946,0.0006355315348405856,0.00010329606510862839,0.0008679738879746992,0.0,2.3579175075054954e-05,2.1860122513056107e-05,0.0008679738879746992,0.7439316937807521,0.053972903293310746,114.32661469718863,155.2859904572998,159.78480521979697,112.99391105466354,160.51658638995488,162.88098006100446
