0.13886,0.1936,0.0053123,0.14036,0.21533,0.0056761,0.14713,0.23077,-0.023618,0.14713,0.22351,-0.075244,0.14713,0.21873,-0.10931,0.14631,0.22983,0.035611,0.14631,0.22274,0.086111,0.14631,0.2181,0.11909,0.14054,0.24579,0.0057592,0.12791,0.15514,-0.0093173,0.12791,0.083826,-0.0080725,0.10531,0.0021569,-0.006647,0.12791,0.15514,0.019431,0.12791,0.08386,0.018186,0.1057,0.0037359,0.016788
0.1369,0.19375,0.0058221,0.13523,0.21547,0.0059773,0.13962,0.23091,-0.023764,0.14529,0.17912,-0.025537,0.13545,0.14682,-0.032136,0.13663,0.23205,0.035391,0.14104,0.18151,0.040615,0.13256,0.1495,0.044126,0.12592,0.24405,0.0058341,0.13012,0.15456,-0.0097097,0.12166,0.083758,-0.011284,0.1184,0.0043124,-0.013738,0.13018,0.1539,0.019031,0.12171,0.083139,0.020699,0.11636,0.0043652,0.023213
0.1369,0.19376,0.0058424,0.13523,0.21547,0.0060016,0.13964,0.23091,-0.023742,0.14529,0.17911,-0.025528,0.13545,0.14682,-0.032133,0.13662,0.23206,0.035411,0.14102,0.18152,0.040637,0.13254,0.14951,0.044153,0.12592,0.24406,0.0058522,0.13013,0.15457,-0.0097015,0.12168,0.083764,-0.011269,0.1184,0.0043118,-0.013735,0.1302,0.15391,0.019039,0.12169,0.083144,0.020709,0.11633,0.0043674,0.023215
0.13691,0.19375,0.0058593,0.13523,0.21547,0.0060188,0.13963,0.23091,-0.023723,0.14528,0.17911,-0.025518,0.13544,0.14682,-0.032132,0.13663,0.23204,0.035432,0.14104,0.18151,0.040662,0.13254,0.1495,0.044184,0.12592,0.24405,0.0058763,0.13014,0.15456,-0.0096825,0.12165,0.083761,-0.011262,0.1184,0.0043179,-0.013734,0.13021,0.1539,0.019058,0.12171,0.083133,0.020721,0.11635,0.0043566,0.023215
0.13691,0.19373,0.0058795,0.13523,0.21545,0.0060414,0.13964,0.23089,-0.023697,0.14528,0.17909,-0.025502,0.13543,0.1468,-0.032121,0.13662,0.23202,0.035457,0.14102,0.18148,0.04069,0.13253,0.14948,0.044215,0.12592,0.24403,0.0058864,0.13014,0.15455,-0.0096719,0.12162,0.08375,-0.011256,0.1184,0.0043147,-0.013734,0.1302,0.15387,0.019068,0.12175,0.083106,0.020718,0.11641,0.0043333,0.023212
0.13691,0.19371,0.0058988,0.13523,0.21542,0.0060633,0.13964,0.23087,-0.023673,0.14529,0.17908,-0.025487,0.13543,0.14679,-0.032113,0.13662,0.232,0.03548,0.14101,0.18146,0.040718,0.13253,0.14945,0.044246,0.12592,0.24401,0.0059049,0.13014,0.15453,-0.0096587,0.12158,0.083737,-0.01125,0.1184,0.0043119,-0.013734,0.13021,0.15385,0.019081,0.1218,0.083077,0.020719,0.11648,0.0043055,0.023208
0.13691,0.19368,0.0059182,0.13523,0.2154,0.0060853,0.13965,0.23085,-0.023649,0.14529,0.17905,-0.025473,0.13543,0.14677,-0.032104,0.13661,0.23197,0.035504,0.141,0.18143,0.040747,0.13253,0.14942,0.044277,0.12592,0.24399,0.0059246,0.13015,0.1545,-0.0096452,0.12153,0.083721,-0.011244,0.1184,0.004308,-0.013734,0.13022,0.15382,0.019095,0.12185,0.083044,0.020718,0.11655,0.0042735,0.023204
0.13691,0.19366,0.0059394,0.13523,0.21538,0.0061094,0.13966,0.23083,-0.023624,0.1453,0.17903,-0.025458,0.13544,0.14675,-0.032094,0.13661,0.23195,0.035528,0.14099,0.18141,0.040777,0.13253,0.1494,0.044307,0.12592,0.24396,0.005947,0.13016,0.15448,-0.0096304,0.12148,0.083707,-0.011238,0.11839,0.0043053,-0.013735,0.13023,0.1538,0.019109,0.1219,0.083015,0.020718,0.11661,0.0042444,0.0232
0.13692,0.19365,0.0059618,0.13523,0.21536,0.0061344,0.13967,0.23081,-0.023598,0.14531,0.17902,-0.025442,0.13545,0.14673,-0.032083,0.1366,0.23193,0.035554,0.14098,0.1814,0.040809,0.13252,0.14938,0.044337,0.12592,0.24395,0.0059725,0.13017,0.15447,-0.0096142,0.12145,0.083697,-0.011231,0.11839,0.0043041,-0.013735,0.13024,0.15378,0.019125,0.12194,0.082993,0.020721,0.11666,0.0042218,0.023197
0.13692,0.19364,0.0059839,0.13523,0.21535,0.0061588,0.13967,0.2308,-0.023573,0.14532,0.17901,-0.025427,0.13545,0.14673,-0.032072,0.1366,0.23192,0.035578,0.14097,0.18139,0.04084,0.13251,0.14937,0.044365,0.12593,0.24394,0.0059984,0.13017,0.15446,-0.0095982,0.12143,0.083693,-0.011224,0.11839,0.0043051,-0.013735,0.13024,0.15377,0.019141,0.12197,0.08298,0.020726,0.11669,0.0042072,0.023194
