0.13793,0.14362,0.14939,0.13788,0.15732,0.14947,0.13546,0.16754,0.12893,0.13546,0.16216,0.090664,0.13546,0.15877,0.066491,0.13596,0.1682,0.16929,0.13596,0.16302,0.20617,0.13596,0.15969,0.22986,0.13966,0.18214,0.14962,0.13121,0.11747,0.14091,0.13121,0.06734,0.14178,0.11376,0.0098119,0.14279,0.13121,0.11747,0.15933,0.13121,0.066962,0.15845,0.11333,0.011184,0.15747
0.13829,0.14333,0.15281,0.14079,0.15604,0.15722,0.12186,0.16922,0.157,0.11177,0.13918,0.13489,0.10699,0.11846,0.14688,0.16058,0.16254,0.16622,0.15743,0.12566,0.17031,0.14627,0.11537,0.1888,0.14078,0.17904,0.16485,0.12618,0.11771,0.15367,0.12592,0.069105,0.16597,0.12513,0.018639,0.16099,0.14454,0.11619,0.15367,0.14931,0.067457,0.16607,0.16098,0.020511,0.16448
0.13607,0.14332,0.15259,0.13856,0.15603,0.15703,0.11961,0.16919,0.15701,0.10968,0.13903,0.13499,0.10493,0.11812,0.14666,0.15843,0.16252,0.16588,0.15527,0.1256,0.16967,0.14429,0.11489,0.18801,0.13854,0.17901,0.16474,0.12395,0.1177,0.1532,0.12376,0.069198,0.16592,0.12299,0.018642,0.16105,0.1423,0.11617,0.15337,0.14712,0.067461,0.16586,0.15897,0.02055,0.1644
0.13391,0.14336,0.1524,0.13638,0.15606,0.15689,0.11739,0.16916,0.15705,0.10756,0.1389,0.13513,0.10284,0.11783,0.14651,0.15628,0.16256,0.16564,0.15327,0.12561,0.16911,0.14249,0.11447,0.18732,0.13633,0.179,0.1647,0.12183,0.11772,0.15298,0.1216,0.069275,0.1659,0.1209,0.018608,0.16107,0.14019,0.11622,0.15312,0.1451,0.067526,0.16564,0.157,0.020578,0.16433
0.13174,0.1434,0.15221,0.13418,0.15609,0.15674,0.11517,0.16915,0.15706,0.10543,0.13877,0.13526,0.10073,0.11754,0.14636,0.15412,0.16261,0.16541,0.15132,0.1256,0.16852,0.14073,0.11407,0.1866,0.13411,0.17901,0.16464,0.11969,0.11776,0.15271,0.11943,0.069381,0.16586,0.1187,0.018587,0.16112,0.13805,0.11626,0.15286,0.14297,0.067564,0.16537,0.155,0.020654,0.16423
0.12964,0.14344,0.15202,0.13206,0.15612,0.15659,0.11301,0.16911,0.15697,0.10328,0.13861,0.13533,0.098598,0.11727,0.14622,0.15199,0.16268,0.16526,0.14938,0.12563,0.16805,0.139,0.11367,0.18597,0.13196,0.17901,0.16459,0.11763,0.11778,0.15245,0.11727,0.069441,0.16576,0.1166,0.018562,0.16109,0.13599,0.11631,0.15264,0.14088,0.067603,0.16509,0.15293,0.020703,0.1641
0.12751,0.14347,0.15183,0.12991,0.15614,0.15644,0.11082,0.16907,0.15693,0.10114,0.13845,0.13543,0.096479,0.117,0.14609,0.14985,0.16273,0.16506,0.14742,0.12565,0.16753,0.13724,0.11329,0.1853,0.12977,0.179,0.16453,0.11553,0.1178,0.15218,0.1151,0.069504,0.16564,0.11444,0.018512,0.16109,0.13389,0.11636,0.1524,0.13879,0.067635,0.16482,0.15089,0.020757,0.16399
0.1254,0.1435,0.15164,0.12777,0.15616,0.1563,0.10864,0.16904,0.15687,0.098995,0.1383,0.13553,0.094354,0.11674,0.14598,0.14771,0.16279,0.16487,0.14548,0.12567,0.16703,0.13551,0.11292,0.18463,0.1276,0.179,0.16447,0.11345,0.11782,0.15192,0.11294,0.06956,0.1655,0.11229,0.018455,0.16107,0.13181,0.1164,0.15218,0.1367,0.067665,0.16453,0.14885,0.02082,0.16387
0.1233,0.14353,0.15146,0.12564,0.15618,0.15615,0.10648,0.169,0.15679,0.096842,0.13815,0.13561,0.092223,0.11649,0.14588,0.14558,0.16285,0.1647,0.14356,0.1257,0.16655,0.13379,0.11257,0.18398,0.12544,0.17899,0.16441,0.11138,0.11784,0.15165,0.11077,0.069607,0.16534,0.11013,0.018396,0.16104,0.12974,0.11645,0.15196,0.1346,0.067693,0.16425,0.14678,0.020894,0.16374
0.1212,0.14357,0.15127,0.12352,0.15621,0.15599,0.10432,0.16897,0.1567,0.094684,0.138,0.1357,0.090088,0.11626,0.1458,0.14345,0.16291,0.16453,0.14164,0.12574,0.16608,0.13207,0.11223,0.18335,0.12328,0.17899,0.16434,0.10931,0.11785,0.15139,0.10861,0.069647,0.16515,0.10797,0.018337,0.16099,0.12768,0.11649,0.15175,0.13251,0.067717,0.16397,0.1447,0.02097,0.1636
