0.013014,0.23417,0.0079731,0.013502,0.25663,0.0077545,0.016553,0.27221,-0.025202,0.016553,0.26273,-0.092675,0.016553,0.25709,-0.13279,0.016723,0.27047,0.046909,0.016723,0.26208,0.10659,0.016723,0.25636,0.14732,0.017418,0.29572,0.0082011,0.0049834,0.19018,-0.0095606,0.0049834,0.10739,-0.0081155,-0.020545,0.0058496,-0.0063431,0.0049834,0.19018,0.026017,0.0049834,0.10527,0.024535,-0.020508,0.008163,0.02284
0.011177,0.23428,0.0084087,0.0097977,0.25669,0.0090758,0.013937,0.27403,-0.022869,0.020848,0.20677,-0.031272,0.0074291,0.16918,-0.038169,0.010078,0.26869,0.048962,0.014748,0.2086,0.049157,0.0052571,0.16908,0.055412,0.0096563,0.29584,0.014699,0.0070928,0.18973,-0.0095679,0.0079344,0.10693,-0.0091392,0.0042517,0.0078812,-0.016859,0.0040052,0.19035,0.02587,0.0063587,0.10545,0.025865,0.0001022,0.0097652,0.031033
0.011167,0.2343,0.0084242,0.0097881,0.25671,0.0090902,0.013916,0.27403,-0.022864,0.020865,0.20678,-0.031283,0.0073891,0.1692,-0.038165,0.010067,0.26873,0.04897,0.014818,0.20865,0.049145,0.0052852,0.16914,0.055405,0.0096699,0.29587,0.014624,0.0071079,0.18974,-0.0095567,0.0079628,0.10694,-0.0091214,0.0042978,0.0079075,-0.016852,0.0040033,0.19036,0.02588,0.0063954,0.10547,0.025873,5.4895e-05,0.0097747,0.031039
0.011153,0.23432,0.0084493,0.0097733,0.25674,0.0091015,0.013904,0.27404,-0.022862,0.020894,0.2068,-0.031313,0.0073723,0.16923,-0.038178,0.010058,0.26878,0.048975,0.014888,0.2087,0.049143,0.005327,0.1692,0.055393,0.009603,0.29591,0.01456,0.0071348,0.18976,-0.0095212,0.0080384,0.10696,-0.0091181,0.0043409,0.0079498,-0.016856,0.0040389,0.19038,0.025916,0.0063633,0.10548,0.025875,9.0823e-05,0.0098181,0.031035
0.011161,0.23434,0.0084752,0.0097586,0.25675,0.0091144,0.013887,0.27405,-0.022854,0.020905,0.2068,-0.031338,0.0073598,0.16925,-0.038177,0.010034,0.2688,0.048984,0.014918,0.20873,0.049135,0.0053342,0.16923,0.055384,0.0095243,0.29593,0.014522,0.0071916,0.18977,-0.0094864,0.0080768,0.10697,-0.0090999,0.0043126,0.0079239,-0.016863,0.0040936,0.19038,0.025951,0.0063968,0.10549,0.025888,0.00016402,0.0098565,0.031022
0.01117,0.23435,0.0084901,0.0097416,0.25676,0.0091173,0.013841,0.27407,-0.022848,0.020892,0.20684,-0.031359,0.0073396,0.16928,-0.038162,0.010023,0.26881,0.04899,0.014942,0.20873,0.049125,0.0053207,0.16924,0.055343,0.0095378,0.29595,0.014503,0.0072495,0.18978,-0.0094478,0.008118,0.10698,-0.0090869,0.0043228,0.0079204,-0.016841,0.0041592,0.19039,0.02599,0.0064349,0.1055,0.025919,0.00017294,0.0098639,0.031012
0.011163,0.23434,0.0085151,0.0097086,0.25675,0.0091263,0.013735,0.27407,-0.022844,0.020826,0.20684,-0.031344,0.0072886,0.16927,-0.038127,0.010008,0.2688,0.048999,0.014945,0.20873,0.049128,0.0053065,0.16923,0.05531,0.0095875,0.29594,0.014489,0.0072455,0.18977,-0.0093981,0.0081038,0.10697,-0.0090526,0.0043528,0.0079126,-0.016837,0.0041847,0.19038,0.026042,0.0064984,0.10549,0.025972,0.00019247,0.0098259,0.031027
0.011135,0.23432,0.0085364,0.0096395,0.25673,0.0091504,0.01359,0.27405,-0.022827,0.020772,0.20683,-0.03134,0.0072215,0.16926,-0.038088,0.0099662,0.26878,0.049021,0.014952,0.20871,0.049131,0.0052156,0.16924,0.055306,0.0095714,0.29591,0.014515,0.0072349,0.18971,-0.0093197,0.0080369,0.10691,-0.0090069,0.0043175,0.0078549,-0.016842,0.0041714,0.19039,0.026119,0.0065641,0.1055,0.026027,0.00020463,0.0098317,0.031032
0.011145,0.2343,0.0085705,0.0096001,0.25671,0.0091782,0.013521,0.274,-0.02282,0.020775,0.20679,-0.031331,0.0072041,0.16922,-0.038053,0.0099162,0.26881,0.049034,0.014973,0.20875,0.049138,0.0051043,0.16931,0.055313,0.0095357,0.29589,0.01453,0.0072866,0.1897,-0.0092943,0.0080024,0.1069,-0.0089864,0.0042657,0.0078437,-0.016842,0.0042081,0.19038,0.026143,0.0066056,0.10549,0.026061,0.00014059,0.0097485,0.031049
0.011178,0.2343,0.0085906,0.0095807,0.2567,0.0091837,0.013465,0.27399,-0.022819,0.020742,0.20678,-0.03133,0.0071681,0.16921,-0.038016,0.0098997,0.26881,0.049038,0.015006,0.20875,0.049148,0.0050802,0.16932,0.0553,0.0095287,0.29589,0.014507,0.0073722,0.18971,-0.0092746,0.0079703,0.1069,-0.0089523,0.0042364,0.0078494,-0.016835,0.0042715,0.19037,0.026161,0.0066991,0.10548,0.026103,8e-05,0.0097025,0.031076
